14,2762,5
14,2692,4
14,2694,1
14,1968,2
14,3578,4
14,296,5
14,2920,5
15,648,4
15,3354,2
15,2485,3
15,141,4
15,2126,3
15,2058,3
15,3798,4
15,2997,2
15,653,2
15,2702,1
15,2706,4
15,2707,4
15,587,3
15,2490,4
15,1909,4
15,2567,4
16,2555,2
16,2629,2
16,1682,4
16,2485,3
16,2701,2
16,2568,1
16,3004,3
16,1269,4
16,2713,2
16,1911,3
16,3516,3
16,2643,3
16,2572,4
16,3016,2
16,2720,1
16,2722,2
17,2553,4
17,2554,3
17,3932,3
17,3863,3
17,3793,4
17,1253,5
17,720,5
17,2058,3
17,1185,5
17,3503,5
17,589,5
17,1909,4
17,223,4
17,3006,4
17,1408,5
17,3879,4
18,2989,5
18,2622,5
18,648,4
18,2628,4
18,1682,4
18,1683,5
18,1688,4
18,2123,3
18,2052,3
18,3793,5
18,2054,3
18,2993,5
18,1185,5
18,1259,5
18,1186,1
18,653,3
19,2989,4
19,3421,3
19,2622,5
19,648,3
19,2628,3
19,1753,3
19,1682,4
19,1756,4
19,3930,3
19,1321,4
19,3863,4
19,2990,3
19,3793,4
19,2991,5
19,720,5
19,2993,4
20,3863,3
20,589,4
20,1694,3
20,2641,4
20,1912,5
20,2571,5
20,3527,4
20,1923,4
20,1371,4
20,1375,3
20,1527,5
20,1468,3
20,3717,2
20,3578,5
20,47,5
20,1617,5
21,2700,5
21,2701,3
21,585,3
21,588,3
21,3000,5
21,1,3
21,596,1
21,1274,3
21,2800,4
21,3053,1
21,3704,4
21,2761,3
21,2355,3
21,2294,3
21,3745,5
21,1645,1
22,648,2
22,3355,1
22,2628,2
22,3358,3
22,1754,3
22,216,2
22,1687,3
22,145,2
22,1689,3
22,2122,3
22,2124,3
22,2054,2
22,1253,4
22,3868,5
22,3869,4
22,2997,4
23,1249,5
23,3420,2
23,1179,3
23,648,4
23,2553,3
23,2554,3
23,2628,4
23,3358,3
23,1320,2
23,3793,4
23,2054,4
23,1252,3
23,720,4
23,2997,5
23,1258,4
23,3503,3
24,3424,4
24,648,3
24,3354,1
24,2628,3
24,1259,4
24,3361,4
24,585,4
24,3000,4
24,153,4
24,2132,5
24,2064,4
24,802,3
24,1263,5
24,1265,4
24,1193,5
24,590,4
25,2628,5
25,3793,4
25,3798,2
25,2700,2
25,1831,2
25,2709,5
25,2490,4
25,588,2
25,1909,3
25,223,5
25,150,4
25,157,3
25,1196,5
25,2712,4
25,1198,5
25,737,3
26,3422,3
26,1179,4
26,3423,3
26,719,3
26,2622,3
26,648,3
26,3426,3
26,2628,2
26,1682,5
26,3287,2
26,2558,3
26,216,2
26,217,3
26,1689,2
26,2053,1
26,2054,3
27,1248,5
27,1250,5
27,1252,5
27,1180,4
27,1254,5
27,2997,5
27,1188,3
27,3435,5
27,3364,5
27,2,1
27,1262,5
27,2138,2
27,2066,4
27,1265,3
27,1267,5
27,1198,5
28,1179,4
28,2550,4
28,648,3
28,144,2
28,3793,4
28,650,3
28,2997,4
28,3000,3
28,1,3
28,2132,5
28,1265,4
28,1266,3
28,1193,3
28,1196,5
28,1197,5
28,1198,5
29,2550,3
29,3793,1
29,2991,4
29,1252,3
29,2993,5
29,2058,2
29,2490,4
29,3366,2
29,589,4
29,1262,5
29,733,4
29,1196,4
29,1198,5
29,3370,3
29,2571,3
29,163,2
30,720,3
30,2997,4
30,589,4
30,150,3
30,3943,5
30,3006,3
30,3949,4
30,1265,4
30,593,5
30,2571,4
30,162,2
30,1922,3
30,1784,3
30,318,4
30,1288,2
30,3105,3
31,1259,4
31,1188,1
31,3507,5
31,3363,4
31,587,3
31,2208,4
31,2135,4
31,3948,3
31,2064,3
31,2065,3
31,1265,5
31,1269,5
31,1197,5
31,3516,4
31,2716,4
31,3448,3
32,3429,3
32,3286,1
32,1683,3
32,1250,4
32,2707,2
32,1834,3
32,589,4
32,593,5
32,2571,3
32,1343,3
32,745,4
32,1784,3
32,247,4
32,1358,4
32,3101,4
32,1296,5
33,1249,2
33,3421,2
33,2550,4
33,2553,3
33,2554,4
33,1680,3
33,3359,3
33,1682,2
33,3935,2
33,1321,3
33,2124,3
33,1250,3
33,2991,5
33,1252,3
33,1253,5
33,3868,3
34,1680,5
34,3358,3
34,2558,3
34,2485,5
34,2054,3
34,3868,4
34,1258,5
34,2700,4
34,1259,5
34,1188,1
34,3361,5
34,587,4
34,1835,4
34,222,4
34,1,5
34,7,3
35,1251,4
35,1252,4
35,1183,2
35,3501,3
35,1185,4
35,728,1
35,3508,3
35,2633,1
35,2708,4
35,1760,1
35,3365,4
35,1835,4
35,154,4
35,155,3
35,7,2
35,3871,5
36,1249,5
36,2989,4
36,3424,5
36,647,4
36,648,5
36,2628,3
36,3358,3
36,1827,5
36,3359,5
36,144,4
36,1320,3
36,3863,4
36,1250,5
36,3793,4
36,2058,4
36,2700,5
37,3286,1
37,3864,1
37,587,5
37,1265,3
37,1197,5
37,597,5
37,236,4
37,2080,4
37,2081,4
37,3399,4
37,252,5
37,2671,5
37,1947,5
37,339,3
37,912,4
37,2321,4
38,2485,3
38,141,3
38,215,3
38,1688,3
38,1183,5
38,2059,4
38,586,4
38,587,4
38,588,4
38,1835,3
38,224,4
38,1,5
38,3948,4
38,2572,4
38,1917,3
38,1777,4
39,3793,4
39,2997,5
39,2700,4
39,2706,2
39,2568,3
39,223,5
39,3005,3
39,1193,5
39,2710,3
39,2712,3
39,2716,5
39,2572,4
39,2723,4
39,2580,5
39,318,5
39,2805,2
40,2054,2
40,1254,4
40,653,4
40,2,5
40,2202,5
40,1262,5
40,733,3
40,1196,4
40,590,3
40,1197,4
40,736,4
40,3441,2
40,1198,5
40,592,2
40,3519,2
40,303,3
41,1688,5
41,224,1
41,2067,5
41,1339,1
41,2710,4
41,1196,5
41,2719,4
41,671,5
41,260,5
41,2762,5
41,2694,3
41,2699,1
41,2338,1
41,1033,3
41,3578,3
41,3210,2
42,3421,4
42,648,4
42,3354,3
42,2628,5
42,3359,3
42,1320,3
42,3937,3
42,3793,4
42,1253,4
42,3868,4
42,2993,4
42,2058,3
42,1257,5
42,2997,4
42,653,3
42,3361,3
43,2997,5
43,2706,4
43,2707,5
43,3298,4
43,3004,1
43,1197,5
43,2712,3
43,2581,4
43,2599,4
43,830,4
43,3114,5
43,2762,5
43,2763,3
43,1961,3
43,356,5
43,2858,4
44,2622,4
44,2550,2
44,648,4
44,2628,4
44,1754,1
44,3793,4
44,2054,3
44,3798,2
44,3362,5
44,587,2
44,2709,4
44,589,4
44,3000,3
44,151,4
44,1,5
44,2,4
45,2622,3
45,1821,5
45,3284,5
45,1680,2
45,3358,5
45,2629,3
45,2558,3
45,140,4
45,215,3
45,144,2
45,218,3
45,2124,3
45,2052,1
45,2054,3
45,3501,4
45,2997,2
46,2628,1
46,3939,5
46,1327,5
46,3361,1
46,1407,5
46,1261,5
46,2710,5
46,1347,5
46,1279,1
46,2160,5
46,847,1
46,1969,5
46,2338,5
46,1102,1
46,1970,5
46,1971,5
47,593,2
47,318,4
47,249,4
47,2804,4
47,902,4
47,1949,4
47,17,5
47,1956,4
47,858,4
47,34,4
47,36,5
47,2406,3
47,1041,5
47,58,3
47,527,5
47,1208,4
48,2989,3
48,719,2
48,647,3
48,648,3
48,575,3
48,1320,3
48,2050,2
48,2124,3
48,1250,5
48,2990,3
48,2126,3
48,2053,2
48,3793,3
48,2991,3
48,2054,2
48,1253,3
49,3793,3
49,1252,5
49,2058,4
49,589,5
49,3000,4
49,1,5
49,1408,4
49,1193,4
49,733,3
49,1267,5
49,661,3
49,1196,5
49,592,3
49,594,3
49,595,5
49,1274,4
50,3861,4
50,3863,4
50,3793,3
50,2135,3
50,804,2
50,1282,3
50,2160,4
50,902,4
50,2312,4
50,2241,3
50,1600,3
50,2338,4
50,1466,3
50,1544,3
50,3155,4
50,3409,3
51,3793,4
51,588,4
51,1,5
51,1337,4
51,1265,4
51,3897,5
51,3114,5
51,1517,3
51,799,3
51,1617,3
51,3159,5
51,1485,3
51,2500,3
51,2294,4
51,1721,4
51,3255,5
52,3861,3
52,2126,4
52,589,5
52,6,5
52,3948,5
52,1408,4
52,733,5
52,736,3
52,593,4
52,3952,4
52,1277,3
52,3020,4
52,1429,1
52,3107,4
52,2167,4
52,3113,3
53,1248,5
53,1175,5
53,1249,5
53,1177,5
53,571,5
53,1179,5
53,718,5
53,648,3
53,3930,5
53,3932,5
53,2120,3
53,1320,4
53,1321,5
53,3863,3
53,3793,5
53,2054,4
54,1193,5
54,1269,4
54,1276,4
54,1278,5
54,2150,5
54,2300,4
54,3037,4
54,1292,4
54,909,4
54,3114,2
54,3049,4
54,1394,4
54,3217,3
54,3072,4
54,898,5
54,1641,4
55,1266,3
55,593,4
55,678,4
55,3101,3
55,3114,5
55,912,4
55,1704,5
55,105,3
55,3250,4
55,110,5
55,150,4
55,1784,4
55,318,5
55,246,3
55,2687,4
55,2761,5
56,2997,4
56,588,5
56,1,5
56,6,4
56,3948,4
56,1408,4
56,593,1
56,3019,4
56,1358,3
56,2302,4
56,1500,5
56,902,3
56,3114,5
56,778,2
56,2321,5
56,2329,5
57,648,1
57,3861,1
57,3864,1
57,3793,4
57,3794,4
57,3797,1
57,3799,1
57,1258,4
57,2135,2
57,661,4
57,1196,4
57,1198,4
57,1199,5
57,1274,4
57,2152,1
57,2160,3
58,1249,5
58,2989,4
58,1320,3
58,1321,5
58,2124,4
58,3937,3
58,3864,3
58,1250,5
58,2991,4
58,2054,4
58,1253,4
58,720,5
58,3868,5
58,2993,4
58,2057,4
58,2997,5
59,1249,3
59,1250,4
59,1251,3
59,1252,4
59,1254,3
59,1183,4
59,650,3
59,2997,4
59,1188,4
59,3871,4
59,2065,2
59,2067,4
59,1265,3
59,1266,4
59,1193,4
59,1267,3
60,1180,3
60,1,4
60,2,5
60,590,2
60,736,5
60,1422,4
60,2153,3
60,1356,3
60,688,1
60,2302,3
60,1500,5
60,2094,5
60,3044,3
60,1372,2
60,1459,4
60,3066,5
61,3864,3
61,3793,3
61,3948,4
61,3882,4
61,3889,1
61,3897,4
61,762,3
61,786,3
61,3238,1
61,3316,3
61,3252,3
61,1721,4
61,3190,1
61,3273,3
61,3511,1
61,2643,1
62,2987,4
62,1249,3
62,1177,3
62,2124,4
62,2054,3
62,1252,3
62,1254,5
62,2058,4
62,1256,5
62,1258,3
62,1185,3
62,1259,4
62,653,3
62,587,4
62,2,4
62,3,3
63,3793,2
63,2997,3
63,3005,2
63,6,5
63,3006,4
63,3007,5
63,1407,5
63,2070,4
63,671,3
63,750,5
63,2310,4
63,3114,5
63,3115,2
63,1513,3
63,2318,5
63,912,4
64,3005,3
64,1407,4
64,1198,5
64,1416,4
64,1291,5
64,1717,4
64,110,5
64,3273,4
64,1754,4
64,1682,4
64,2700,5
64,2710,4
64,2723,4
64,316,4
64,3555,4
64,2762,5
65,648,5
65,1250,5
65,2991,4
65,2058,4
65,1259,5
65,587,5
65,588,5
65,1,5
65,3005,4
65,2133,4
65,9,5
65,3948,3
65,733,5
65,1196,5
65,736,5
65,1198,4
66,1259,5
66,2135,3
66,661,2
66,1196,5
66,1272,5
66,818,3
66,110,5
66,2399,2
66,1919,2
66,2657,2
66,344,4
66,1961,5
66,2694,5
66,356,5
66,3578,5
66,2858,5
67,1185,5
67,587,2
67,2135,4
67,1408,3
67,1263,2
67,2067,5
67,1272,4
67,1276,4
67,1287,5
67,3035,4
67,2160,4
67,902,5
67,908,5
67,909,5
67,923,4
67,3152,4
68,1256,4
68,2997,5
68,1,3
68,2064,5
68,1265,1
68,1197,5
68,1270,4
68,2078,4
68,1278,4
68,745,5
68,2300,5
68,3030,1
68,1500,4
68,3112,5
68,910,4
68,1517,4
69,3006,4
69,1196,3
69,590,2
69,593,5
69,1357,4
69,1358,4
69,1291,4
69,2329,4
69,2336,5
69,1466,4
69,866,5
69,3148,4
69,3083,5
69,1704,5
69,2434,2
69,1635,4
70,3793,5
70,2995,1
70,2997,5
70,908,4
70,3114,4
70,1513,4
70,3053,1
70,2336,5
70,3081,4
70,3155,4
70,3157,4
70,2355,4
70,3174,4
70,3175,5
70,3176,4
70,2605,2
71,1250,4
71,2997,3
71,3005,4
71,1198,5
71,1432,4
71,1617,3
71,3155,3
71,2605,4
71,3408,4
71,3285,4
71,1831,3
71,223,4
71,3298,3
71,3510,4
71,2710,2
71,2712,3
72,3798,4
72,2997,5
72,1187,4
72,1188,5
72,587,4
72,593,4
72,597,4
72,3952,5
72,3889,2
72,3897,4
72,3101,4
72,3105,4
72,3108,5
72,2321,2
72,3124,4
72,2324,5
73,648,2
73,1320,4
73,3863,3
73,3864,4
73,2126,2
73,2053,1
73,3793,3
73,2054,3
73,720,4
73,3868,4
73,2997,3
73,653,2
73,589,4
73,1,3
73,8,2
73,9,3
74,800,5
74,1267,5
74,593,5
74,1419,5
74,1284,5
74,2300,5
74,3044,3
74,913,5
74,858,4
74,869,3
74,1617,5
74,2357,5
74,3176,3
74,1721,3
74,1589,4
74,3408,4
75,577,4
75,2123,4
75,2124,4
75,2052,4
75,2053,4
75,2054,4
75,2057,5
75,2059,5
75,586,5
75,588,3
75,1,5
75,2,4
75,8,5
75,1405,1
75,801,5
75,2137,3
76,3793,4
76,3794,2
76,720,4
76,1,5
76,3946,3
76,800,4
76,593,5
76,1411,2
76,745,4
76,3897,5
76,3898,3
76,1358,4
76,3105,4
76,3045,4
76,1446,4
76,778,4
77,3004,1
77,3005,2
77,3053,3
77,2188,2
77,3081,4
77,2433,3
77,3174,4
77,3408,2
77,2395,5
77,2541,2
77,2700,4
77,2702,2
77,2706,3
77,2707,2
77,3298,2
77,2710,1
78,1188,4
78,728,4
78,587,3
78,588,3
78,1,4
78,2135,3
78,1265,4
78,661,4
78,594,3
78,1414,4
78,1416,4
78,2078,3
78,671,3
78,745,4
78,2080,3
78,2081,4
79,3861,3
79,2126,3
79,3793,4
79,800,5
79,2138,3
79,1270,3
79,3044,4
79,2407,3
79,1617,4
79,3159,5
79,3176,5
79,3409,4
79,1597,3
79,3341,5
79,1909,3
79,3510,4
80,589,2
80,1,3
80,1408,4
80,1265,4
80,1193,4
80,661,3
80,590,5
80,593,4
80,597,4
80,1416,3
80,1356,4
80,3105,5
80,3114,3
80,920,5
80,3147,5
80,3148,5
81,1252,5
81,1258,5
81,1260,5
81,3948,1
81,1263,5
81,1193,5
81,1267,4
81,1196,4
81,1198,5
81,1199,4
81,1274,3
81,1348,5
81,1276,5
81,750,5
81,1284,5
81,2303,4
82,648,4
82,1320,4
82,3863,3
82,3793,3
82,1183,4
82,1259,5
82,587,5
82,589,5
82,1407,4
82,802,5
82,805,4
82,733,4
82,590,5
82,1197,4
82,593,5
82,1411,4
83,2054,1
83,2995,2
83,3798,4
83,653,3
83,2,3
83,3877,1
83,2138,5
83,1196,5
83,2140,5
83,2143,5
83,1270,5
83,673,3
83,2161,5
83,2162,3
83,2093,2
83,3114,3
84,1197,5
84,1198,5
84,1199,1
84,592,2
84,750,4
84,1291,5
84,1394,1
84,941,2
84,2502,5
84,110,5
84,2617,1
84,2628,1
84,2571,5
84,1799,5
84,260,5
84,356,3
85,2125,3
85,3793,3
85,3005,5
85,3949,3
85,1282,1
85,2188,3
85,879,1
85,3238,1
85,3317,2
85,3324,5
85,3325,2
85,3408,5
85,3409,5
85,3273,1
85,2706,2
85,3298,4
86,2997,1
86,3005,5
86,1344,5
86,754,5
86,2236,5
86,903,5
86,904,5
86,3118,3
86,920,5
86,2184,4
86,3147,5
86,1544,4
86,3175,4
86,1721,5
86,2454,5
86,1580,5
87,583,1
87,585,1
87,589,5
87,1408,1
87,733,5
87,1196,5
87,1197,3
87,1198,4
87,1277,4
87,2157,1
87,826,1
87,1291,4
87,1387,5
87,3062,1
87,2194,5
87,1610,5
88,2997,2
88,1259,5
88,1265,1
88,1193,5
88,1198,4
88,1284,4
88,2302,4
88,1293,4
88,908,5
88,1299,5
88,912,5
88,1446,5
88,2321,4
88,2324,5
88,923,5
88,924,4
89,3869,1
89,1193,5
89,733,5
89,920,5
89,2431,5
89,1704,4
89,3173,4
89,3408,4
89,3265,4
89,1961,4
89,370,1
89,2791,1
89,2792,1
89,527,5
89,3740,3
89,2947,5
90,648,3
90,3863,4
90,1250,4
90,3869,5
90,3798,4
90,2997,4
90,586,3
90,1,3
90,3005,3
90,1401,3
90,2060,2
90,3948,4
90,802,2
90,3879,3
90,1265,3
90,1266,5
91,1265,5
91,1197,5
91,2073,5
91,1276,5
91,1278,5
91,3104,5
91,1500,5
91,3035,5
91,1294,4
91,910,5
91,2174,5
91,912,5
91,920,5
91,921,5
91,3060,5
91,1394,5
92,648,2
92,3861,2
92,2123,3
92,3863,1
92,3864,1
92,2125,5
92,2126,1
92,3793,3
92,2054,4
92,2995,2
92,2058,3
92,3798,4
92,2997,1
92,653,2
92,588,5
92,589,3
93,648,4
93,1320,3
93,2990,4
93,3793,5
93,2991,4
93,2054,2
93,720,5
93,2058,5
93,653,4
93,588,3
93,589,5
93,6,4
93,1405,1
93,2137,4
93,3877,1
93,2139,5
94,1321,3
94,1258,3
94,1261,4
94,3018,5
94,1349,3
94,2085,3
94,908,4
94,2288,5
94,2377,5
94,2455,4
94,2716,4
94,1961,4
94,3576,4
94,1994,2
94,2003,5
94,1130,4
95,1179,1
95,648,3
95,2997,3
95,589,4
95,3006,4
95,1265,5
95,1193,5
95,733,4
95,1196,5
95,593,5
95,1280,5
95,1356,3
95,1358,5
95,1500,3
95,3107,3
95,2167,2
96,1259,4
96,589,4
96,1,4
96,1408,3
96,1265,3
96,1266,3
96,1193,3
96,1196,3
96,590,3
96,1197,5
96,593,4
96,1270,4
96,2078,4
96,1277,5
96,1358,4
96,3100,4
97,3932,4
97,1250,4
97,1252,4
97,1254,5
97,1256,5
97,2997,4
97,2203,5
97,3870,4
97,2204,5
97,3871,4
97,2208,5
97,1265,4
97,1269,5
97,593,5
97,594,4
97,2210,3
98,1250,5
98,593,3
98,2302,3
98,2241,3
98,920,5
98,1562,3
98,3244,3
98,3507,4
98,2657,1
98,318,5
98,3578,5
98,296,4
98,2791,5
98,1129,4
98,1997,2
98,527,5
99,3793,3
99,2997,1
99,1259,5
99,588,5
99,1,3
99,3006,1
99,3948,3
99,1262,5
99,1265,3
99,1193,2
99,1197,3
99,1198,4
99,3882,2
99,2144,5
99,1416,1
99,2080,4
100,800,5
100,3948,3
100,1408,3
100,1196,4
100,1197,4
100,1198,4
100,592,3
100,593,4
100,1356,3
100,3107,3
100,1291,4
100,1371,3
100,1372,3
100,1373,3
100,1375,3
100,919,5
101,1320,3
101,3936,5
101,3793,5
101,2991,5
101,589,5
101,3946,4
101,3948,5
101,1196,5
101,736,5
101,1198,5
101,1275,5
101,1356,5
101,1287,5
101,2094,5
101,1438,5
101,1371,5
102,1179,5
102,3863,2
102,3791,2
102,2990,2
102,1251,4
102,3793,4
102,2054,2
102,3798,1
102,2997,3
102,3872,3
102,2206,5
102,1266,1
102,1193,5
102,1269,5
102,595,3
102,2212,4
103,1250,3
103,2058,4
103,589,5
103,9,4
103,1408,4
103,733,5
103,748,4
103,2153,5
103,1282,5
103,1356,5
103,3107,5
103,2160,5
103,2167,4
103,2094,5
103,836,4
103,3113,3
104,2997,4
104,3005,3
104,1193,2
104,3016,4
104,3053,5
104,858,5
104,785,3
104,3219,4
104,3155,2
104,3083,3
104,2355,5
104,2285,3
104,2369,2
104,3175,4
104,2600,4
104,998,2
105,2991,5
105,589,5
105,6,3
105,3946,1
105,1408,3
105,1196,5
105,1197,5
105,3029,4
105,1287,5
105,3104,5
105,1291,5
105,1515,2
105,1374,5
105,1387,5
105,858,5
105,2194,4
106,1188,5
106,586,3
106,2065,4
106,1265,4
106,1277,5
106,2080,4
106,2081,5
106,1357,3
106,902,3
106,1296,4
106,908,4
106,838,4
106,3044,4
106,2243,4
106,911,4
106,914,5
107,1250,5
107,1252,4
107,1258,4
107,3006,4
107,2132,3
107,1193,5
107,1267,3
107,1198,5
107,593,5
107,594,4
107,2210,4
107,2212,4
107,2143,3
107,1272,5
107,1276,3
107,1429,3
108,648,3
108,1250,5
108,3938,4
108,3948,4
108,593,4
108,1270,3
108,1282,2
108,1286,1
108,1449,5
108,1544,3
108,144,1
108,2700,5
108,3521,4
108,2657,3
108,266,2
108,3555,4
109,3868,5
109,1,4
109,2,4
109,2135,4
109,2136,4
109,1193,2
109,1269,4
109,1196,4
109,1198,5
109,594,4
109,1270,4
109,1278,5
109,3028,4
109,2080,4
109,1282,4
109,750,4
110,648,3
110,3930,3
110,2126,2
110,3793,4
110,3948,1
110,3949,5
110,804,3
110,805,4
110,592,4
110,3896,3
110,3897,5
110,2231,4
110,762,2
110,1377,3
110,2194,4
110,2268,4
111,1188,4
111,1265,4
111,590,5
111,593,4
111,1343,2
111,1357,4
111,3100,4
111,3101,3
111,2302,4
111,3108,4
111,1370,3
111,1517,4
111,2248,5
111,2321,4
111,852,4
111,2336,2
112,1248,5
112,1179,5
112,1325,2
112,1252,5
112,588,4
112,3000,5
112,1,5
112,2203,5
112,1260,5
112,2138,3
112,2139,3
112,2066,5
112,594,4
112,595,1
112,596,5
112,1344,5
113,3793,4
113,3799,3
113,589,3
113,1197,3
113,3883,1
113,3895,4
113,2094,4
113,1527,4
113,780,4
113,1603,3
113,1544,4
113,3300,3
113,3238,4
113,891,1
113,1573,4
113,3327,1
114,586,1
114,588,3
114,1,3
114,2,4
114,3873,3
114,2137,5
114,2138,5
114,661,4
114,1196,3
114,594,5
114,595,3
114,596,4
114,2141,3
114,2147,3
114,2077,4
114,2078,4
115,3863,3
115,3793,5
115,2135,2
115,3948,4
115,1407,5
115,3101,4
115,836,3
115,1544,5
115,3159,4
115,3300,5
115,1729,4
115,3409,3
115,3190,2
115,3354,2
115,3510,3
115,2657,4
116,3861,2
116,3793,4
116,1258,5
116,3949,3
116,2140,4
116,3016,4
116,1274,4
116,2161,5
116,694,4
116,1370,3
116,2174,5
116,3052,4
116,924,5
116,2188,4
116,1388,4
116,858,4
117,2989,3
117,648,4
117,2121,1
117,2122,4
117,1320,3
117,2123,3
117,1321,3
117,1322,3
117,3938,2
117,2990,3
117,2053,2
117,3939,2
117,3793,4
117,2054,3
117,1326,3
117,1253,4
118,1249,4
118,2989,3
118,648,3
118,2125,4
118,2990,3
118,3793,4
118,2993,3
118,1183,3
118,1257,4
118,1259,3
118,589,5
118,1,3
118,1262,4
118,1265,5
118,733,4
118,1269,4
119,2052,3
119,2053,3
119,3793,5
119,2995,3
119,2059,4
119,586,4
119,588,4
119,1,5
119,2,5
119,3004,5
119,8,3
119,3948,5
119,2137,3
119,594,3
119,595,4
119,596,3
120,1193,5
120,1196,5
120,1198,4
120,593,4
120,1276,5
120,1282,4
120,750,5
120,3104,4
120,2160,4
120,903,3
120,904,3
120,2324,5
120,923,3
120,858,5
120,1394,5
120,1639,3
121,1320,5
121,1253,5
121,1,5
121,1265,5
121,1196,5
121,1198,5
121,594,5
121,1270,4
121,742,3
121,671,5
121,674,5
121,1356,5
121,3033,5
121,1372,4
121,1374,5
121,1375,5
122,2058,3
122,733,5
122,1196,4
122,1198,4
122,592,4
122,1291,4
122,2094,2
122,1377,3
122,1387,2
122,858,3
122,786,1
122,2402,1
122,2409,2
122,2410,2
122,2273,2
122,1544,1
123,1179,3
123,647,4
123,648,3
123,2121,3
123,2122,3
123,1320,3
123,1321,4
123,3937,3
123,3791,3
123,1250,4
123,3792,3
123,2991,4
123,2054,3
123,1252,5
123,3868,3
123,1254,4
124,1343,4
124,678,5
124,1358,5
124,3101,4
124,2302,4
124,3107,4
124,902,4
124,3125,4
124,1544,3
124,3078,5
124,1650,5
124,3418,5
124,1693,4
124,3298,4
124,34,5
124,2912,4
125,1249,3
125,648,4
125,1250,5
125,3948,5
125,1408,4
125,592,3
125,1287,5
125,3104,4
125,1291,4
125,1442,4
125,1374,4
125,1387,5
125,2194,5
125,1466,4
125,1610,5
125,2427,4
126,648,4
126,3868,2
126,2993,3
126,1188,5
126,589,4
126,1415,5
126,1416,5
126,2153,2
126,902,5
126,1296,2
126,2314,1
126,911,5
126,2248,4
126,915,5
126,858,4
126,930,5
127,648,4
127,3863,4
127,3865,3
127,3793,3
127,1252,4
127,3795,2
127,1183,2
127,587,3
127,589,5
127,3000,3
127,2,3
127,3948,4
127,1408,5
127,733,5
127,1196,5
127,590,5
128,1250,5
128,2135,4
128,1282,5
128,2160,5
128,2253,4
128,852,4
128,3132,4
128,3073,5
128,3154,3
128,3159,5
128,3311,3
128,2533,5
128,2657,5
128,1968,3
128,2858,5
128,2791,5
129,1179,4
129,648,4
129,2990,4
129,1252,5
129,2058,5
129,1259,5
129,6,4
129,1404,4
129,1261,4
129,1265,5
129,733,4
129,1267,5
129,1196,4
129,590,4
129,1197,4
129,736,4
130,2989,5
130,648,5
130,3930,4
130,3932,5
130,3937,4
